QID,W1,W2,Sim,model,layer,pooling,cosine_similarity,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
145,hayat,nefes,3.083333333,BERTurk,1,first,0.4168521309090114,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
146,mızrap,tabure,0.25,BERTurk,1,first,0.3226714538201615,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
147,sıcak,ısınmış,7.5,BERTurk,1,first,0.5486657193854446,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
148,gülüş,gülümseme,8.75,BERTurk,1,first,0.6480038757405758,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.666666666666667,5.0,4.5,0.2,0.2222222222222222
149,muz,gemicik,0.583333333,BERTurk,1,first,0.30708974509467524,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,3.0,3.5,0.3333333333333333,0.2857142857142857
150,hukuk,hayat,0.416666667,BERTurk,1,first,0.44996626201628254,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
151,evetçiler,hayırcılar,0.0,BERTurk,1,first,0.6368421539180671,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.75,4.5,5.0,0.2222222222222222,0.2
152,kamyon,manken,0.25,BERTurk,1,first,0.42780615022861945,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
153,terazi,adalet,2.0,BERTurk,1,first,0.22889560745833903,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.0,3.0,6.0,0.3333333333333333,0.1666666666666666
154,sarsıcı,gençmişçesine,0.166666667,BERTurk,1,first,0.29075512004763515,dbmdz/bert-base-turkish-cased,6,4,False,True,True,True,True,3.3333333333333335,3.5,3.25,0.2857142857142857,0.3076923076923077
155,uzak,yakın,0.0,BERTurk,1,first,0.5424323822064527,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
156,dükkan,vitrin,2.333333333,BERTurk,1,first,0.5082543572950957,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
157,nefes,oksijen,3.75,BERTurk,1,first,0.5282696063538684,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
158,enginar,boza,0.75,BERTurk,1,first,0.29802457390942505,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,2.75,3.5,2.0,0.2857142857142857,0.5
159,giysi,külot,2.916666667,BERTurk,1,first,0.22963597152523318,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
160,deneyimleme,pratikleştirsin,1.916666667,BERTurk,1,first,0.41247561958785317,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,5.2,5.5,5.0,0.1818181818181818,0.2
161,sahil,ormanlık,0.666666667,BERTurk,1,first,0.5098737758506839,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.5,5.0,8.0,0.2,0.125
162,masum,öldürülüşündeki,0.25,BERTurk,1,first,0.349032790723229,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,5.0,5.0,5.0,0.2,0.2
163,siyah,petrol,0.75,BERTurk,1,first,0.373044211386087,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
164,haşarı,enerjik,3.5,BERTurk,1,first,0.2533846401156865,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.25,3.0,3.5,0.3333333333333333,0.2857142857142857
165,teizm,müzik,0.25,BERTurk,1,first,0.33694915653957636,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
166,para,faiz,2.166666667,BERTurk,1,first,0.35741920004977223,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,4.0,4.0,0.25,0.25
167,normalleşiyor,sabahlardaki,0.166666667,BERTurk,1,first,0.284094789874925,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,6.25,6.5,6.0,0.1538461538461538,0.1666666666666666
168,atatürkçülerden,kemalizmcilerden,9.083333333,BERTurk,1,first,0.482912836533836,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,4.428571428571429,5.0,4.0,0.2,0.25
169,alkol,viski,4.363636364,BERTurk,1,first,0.3332135578799873,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
170,muhalefetçiler,iktidarcılar,0.083333333,BERTurk,1,first,0.551721377124201,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,6.5,7.0,6.0,0.1428571428571428,0.1666666666666666
171,horoz,tavuk,5.916666667,BERTurk,1,first,0.36967913946355746,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
172,çerçeve,fotoğraf,2.916666667,BERTurk,1,first,0.34804342874485705,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
173,süt,lokanta,1.083333333,BERTurk,1,first,0.30258889455664395,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,3.0,7.0,0.3333333333333333,0.1428571428571428
174,tahta,tabure,1.583333333,BERTurk,1,first,0.3698294628888785,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,5.0,3.0,0.2,0.3333333333333333
175,kağıt,karton,4.416666667,BERTurk,1,first,0.5953637146880102,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
176,varlık,para,4.666666667,BERTurk,1,first,0.28989485621433464,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
177,ses,sesteş,3.166666667,BERTurk,1,first,0.980776572756985,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
178,eksik,ilaç,0.166666667,BERTurk,1,first,0.29300229428289826,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
179,eşya,cisim,5.166666667,BERTurk,1,first,0.39983760897989873,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
180,haber,uzun,0.333333333,BERTurk,1,first,0.2725058560565654,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
181,hayırcılar,barıştırılırken,0.166666667,BERTurk,1,first,0.30192615289793157,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,5.0,5.0,5.0,0.2,0.2
182,pamuk,giysi,1.25,BERTurk,1,first,0.39654380854139615,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
183,hamile,cenin,2.333333333,BERTurk,1,first,0.30803306918276285,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,6.0,2.5,0.1666666666666666,0.4
184,ispatım,almışlardır,0.181818182,BERTurk,1,first,0.3108057619816511,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.5,3.5,5.5,0.2857142857142857,0.1818181818181818
185,süt,yoğurt,3.833333333,BERTurk,1,first,0.5852493042516478,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
186,cansız,enerjik,0.083333333,BERTurk,1,first,0.29335655264976035,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,6.0,3.5,0.1666666666666666,0.2857142857142857
187,sahil,kum,2.583333333,BERTurk,1,first,0.5443597218519374,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
188,ses,mızrap,0.833333333,BERTurk,1,first,0.2935203172860775,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
189,davadaş,ebediyeten,0.5,BERTurk,1,first,0.25009904349332435,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.4,3.5,3.3333333333333335,0.2857142857142857,0.3
190,bitki,çiçek,4.416666667,BERTurk,1,first,0.5349149971302027,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
191,seyahat,sefer,5.583333333,BERTurk,1,first,0.4376130765886075,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
192,yardım,aile,0.583333333,BERTurk,1,first,0.3396742867339074,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
193,petrol,yakıt,5.25,BERTurk,1,first,0.5164525247528449,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
194,şair,modernite,0.583333333,BERTurk,1,first,0.343505414087392,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,4.0,4.5,0.25,0.2222222222222222
195,gevşek,sıkı,0.0,BERTurk,1,first,0.46741950196747184,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,3.0,4.0,0.3333333333333333,0.25
196,cihaz,lamba,2.0,BERTurk,1,first,0.4318932632089809,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
197,din,devlet,0.5,BERTurk,1,first,0.473771561978243,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
198,saldırmaktaydılar,suskunluğuna,0.166666667,BERTurk,1,first,0.3057214152559542,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,4.142857142857143,4.25,4.0,0.2352941176470588,0.25
199,nezle,yorgunluk,1.416666667,BERTurk,1,first,0.2542409269860073,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,2.5,9.0,0.4,0.1111111111111111
200,cevher,fotoğraf,0.25,BERTurk,1,first,0.27171645519694043,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,3.0,8.0,0.3333333333333333,0.125
201,uzak,karınca,0.166666667,BERTurk,1,first,0.2749067236324392,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,4.0,7.0,0.25,0.1428571428571428
202,üşengeç,ebleh,0.583333333,BERTurk,1,first,0.2710173376835142,dbmdz/bert-base-turkish-cased,6,3,False,True,True,True,True,2.0,2.3333333333333335,1.6666666666666667,0.4285714285714285,0.6
203,yedigen,biçimlendirilmişlerdir,0.333333333,BERTurk,1,first,0.28619209115245625,dbmdz/bert-base-turkish-cased,6,4,False,True,True,True,True,4.833333333333333,3.5,5.5,0.2857142857142857,0.1818181818181818
204,bilimci,karışık,0.166666667,BERTurk,1,first,0.23052885347396634,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,3.5,7.0,0.2857142857142857,0.1428571428571428
205,medya,sevgili,0.25,BERTurk,1,first,0.3032201320278127,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
206,biçimlendirilmişlerdir,iyiliyorsun,0.583333333,BERTurk,1,first,0.29632696166149697,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,4.714285714285714,5.5,3.6666666666666665,0.1818181818181818,0.2727272727272727
207,kırmızı,okul,0.166666667,BERTurk,1,first,0.3414468440294681,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,7.0,4.0,0.1428571428571428,0.25
208,gülümseme,somurtma,0.0,BERTurk,1,first,0.30320848964930525,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.4,4.5,2.6666666666666665,0.2222222222222222,0.375
209,okul,kitaplıklar,1.333333333,BERTurk,1,first,0.5112348869993891,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,5.0,4.0,5.5,0.25,0.1818181818181818
210,atatürkçülerden,palto,0.25,BERTurk,1,first,0.23991450786110147,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,4.0,5.0,2.5,0.2,0.4
211,kadeh,bıçak,1.75,BERTurk,1,first,0.3793217063682389,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
212,özgür,haber,0.833333333,BERTurk,1,first,0.32340632734075103,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
213,palto,kapüşon,2.666666667,BERTurk,1,first,0.3274011268343685,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,2.4,2.5,2.3333333333333335,0.4,0.4285714285714285
214,ibadet,namaz,4.25,BERTurk,1,first,0.604148713904432,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
215,soyut,somut,0.0,BERTurk,1,first,0.5699829400424751,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
216,süresiz,ebediyeten,7.416666667,BERTurk,1,first,0.2722563485722458,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.4,3.5,3.3333333333333335,0.2857142857142857,0.3
217,taşıt,kamyon,4.083333333,BERTurk,1,first,0.5409729818480371,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
218,tren,yakıt,1.333333333,BERTurk,1,first,0.35821375335873973,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
219,yoldaş,keşiş,1.166666667,BERTurk,1,first,0.28739859932086875,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,6.0,2.5,0.1666666666666666,0.4
220,horoz,sefer,0.25,BERTurk,1,first,0.21860845274462004,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
221,tabure,çerçeve,0.583333333,BERTurk,1,first,0.24556697961987073,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.333333333333333,3.0,7.0,0.3333333333333333,0.1428571428571428
222,kordon,gülümseme,0.166666667,BERTurk,1,first,0.27643828228699785,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.75,3.0,4.5,0.3333333333333333,0.2222222222222222
223,zeki,akıllı,6.0,BERTurk,1,first,0.6143669264595493,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,4.0,6.0,0.25,0.1666666666666666
224,gençmişçesine,yaşlıymışçasına,0.083333333,BERTurk,1,first,0.5191393090182621,dbmdz/bert-base-turkish-cased,8,4,False,True,True,True,True,3.5,3.25,3.75,0.3076923076923077,0.2666666666666666
225,nezle,ilaç,1.416666667,BERTurk,1,first,0.26290439290510137,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.0,2.5,4.0,0.4,0.25
226,ilaç,çare,4.333333333,BERTurk,1,first,0.38924498764761495,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,4.0,4.0,0.25,0.25
227,devlet,para,0.75,BERTurk,1,first,0.44972922618254163,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
228,kavramsallaştırsın,çocuk,0.333333333,BERTurk,1,first,0.3042790909852888,dbmdz/bert-base-turkish-cased,5,4,False,True,True,False,False,4.6,4.5,5.0,0.2222222222222222,0.2
229,somurtma,kağıt,0.166666667,BERTurk,1,first,0.28962544837624615,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,3.25,2.6666666666666665,5.0,0.375,0.2
230,evrensel,bilimci,0.25,BERTurk,1,first,0.34377328615851954,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,5.0,8.0,3.5,0.125,0.2857142857142857
231,barınak,soğuk,0.416666667,BERTurk,1,first,0.22624600897634428,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.0,3.5,5.0,0.2857142857142857,0.2
232,ilaç,yakıt,0.583333333,BERTurk,1,first,0.42230415734119253,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
233,evetçiler,yağmur,0.166666667,BERTurk,1,first,0.274087745539765,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,5.0,4.5,6.0,0.2222222222222222,0.1666666666666666
234,başlamadılarsa,düzenci,0.166666667,BERTurk,1,first,0.30540241919758526,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,4.2,4.666666666666667,3.5,0.2142857142857142,0.2857142857142857
235,devlet,memur,1.25,BERTurk,1,first,0.4585691177030299,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
236,alkol,sofra,1.166666667,BERTurk,1,first,0.3201531931484245,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
237,boza,manken,0.25,BERTurk,1,first,0.23261881929257422,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.0,6.0,0.5,0.1666666666666666
238,cevher,gözlükçü,0.416666667,BERTurk,1,first,0.25806427086830386,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.5,3.0,4.0,0.3333333333333333,0.25
239,anne,memur,0.25,BERTurk,1,first,0.3479512115580634,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
240,oğlan,ilkellik,0.25,BERTurk,1,first,0.2754126711306979,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,5.0,4.0,0.2,0.25
241,dostçasına,arkadaşımsı,5.833333333,BERTurk,1,first,0.5105157680276391,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,4.2,3.3333333333333335,5.5,0.3,0.1818181818181818
242,dua,yüzük,0.25,BERTurk,1,first,0.31969842727983555,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,3.0,5.0,0.3333333333333333,0.2
243,opak,geçirgen,2.5,BERTurk,1,first,0.28178782286679804,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.0,2.0,4.0,0.5,0.25
244,akıllı,deli,0.083333333,BERTurk,1,first,0.4067163317065212,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
245,din,dua,2.916666667,BERTurk,1,first,0.3629185348595175,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
246,saydam,süreli,0.25,BERTurk,1,first,0.2530099955445958,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.0,3.0,6.0,0.3333333333333333,0.1666666666666666
247,yağcılık,heykel,0.25,BERTurk,1,first,0.31414884275568067,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,4.0,6.0,0.25,0.1666666666666666
248,maymungilleri,muz,1.666666667,BERTurk,1,first,0.4552323266228151,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,4.0,4.333333333333333,3.0,0.2307692307692307,0.3333333333333333
249,oksijen,hayat,2.25,BERTurk,1,first,0.3700453252982563,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
250,hastane,çare,2.5,BERTurk,1,first,0.32026511352364184,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,7.0,4.0,0.1428571428571428,0.25
251,içki,boza,1.363636364,BERTurk,1,first,0.23721099461183948,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,2.6666666666666665,4.0,2.0,0.25,0.5
252,tahta,ahşap,6.5,BERTurk,1,first,0.5550774842847004,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
253,kral,yağcılık,0.833333333,BERTurk,1,first,0.2868006408396532,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,4.0,4.0,0.25,0.25
254,teizm,inançlılık,5.25,BERTurk,1,first,0.3486038319847423,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.75,2.5,5.0,0.4,0.2
255,kordon,sicim,3.5,BERTurk,1,first,0.30306265086033557,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.4
256,fani,adalet,0.25,BERTurk,1,first,0.29910536969966106,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.0,6.0,0.5,0.1666666666666666
257,ikindi,oğlan,0.166666667,BERTurk,1,first,0.3584613967409318,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.6666666666666665,3.0,5.0,0.3333333333333333,0.2
258,deneyimleme,tecrübelenme,8.416666667,BERTurk,1,first,0.7501710059558622,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,5.75,5.5,6.0,0.1818181818181818,0.1666666666666666
259,satmışlardır,lokanta,0.166666667,BERTurk,1,first,0.24114620203757453,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,6.333333333333333,6.0,7.0,0.1666666666666666,0.1428571428571428
260,kırmızı,namaz,0.166666667,BERTurk,1,first,0.2945742402292125,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
261,mezarhane,kabristan,8.5,BERTurk,1,first,0.4239576262047915,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.6,4.5,3.0,0.2222222222222222,0.3333333333333333
262,ekonomi,para,3.5,BERTurk,1,first,0.43204349615015425,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,7.0,4.0,0.1428571428571428,0.25
263,dua,namaz,4.166666667,BERTurk,1,first,0.4823116605093387,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,3.0,5.0,0.3333333333333333,0.2
264,arkadaşımsı,kitaphane,0.333333333,BERTurk,1,first,0.34694262558126865,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,5.0,5.5,4.5,0.1818181818181818,0.2222222222222222
265,enerjik,yorgun,0.083333333,BERTurk,1,first,0.36049700331199697,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.333333333333333,3.5,6.0,0.2857142857142857,0.1666666666666666
266,kağıt,gazete,2.0,BERTurk,1,first,0.4545838245150775,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
267,cihaz,radyo,2.5,BERTurk,1,first,0.3728388392733124,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
268,kral,affedişi,0.166666667,BERTurk,1,first,0.26201840317715885,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,4.0,4.0,0.25,0.25
