QID,W1,W2,Sim,input_condition,model,layer,pooling,cosine_similarity,word1_context_sentence_count,word2_context_sentence_count,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
134,modernite,ilkellik,0.25,contextual,BERTurk,1,first,0.37862398151372145,9,14,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.25,4.5,4.0,0.2222222222222222,0.25
135,keşiş,kahin,3.083333333,contextual,BERTurk,1,first,0.22318996558431903,7,15,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
136,turna,uygulamak,0.166666667,contextual,BERTurk,1,first,0.1728660149425102,8,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,2.5,9.0,0.4,0.1111111111111111
137,ormanlık,fotoğraf,0.416666667,contextual,BERTurk,1,first,0.23053389329754692,2,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,8.0,8.0,8.0,0.125,0.125
138,sosyalleştirdikleri,asosyalleştirdikleri,0.083333333,contextual,BERTurk,1,first,0.16840783599781217,15,15,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,5.571428571428571,6.333333333333333,5.0,0.1578947368421052,0.2
139,cinayetindeki,kemik,0.25,contextual,BERTurk,1,first,,0,10,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,4.5,4.333333333333333,5.0,0.2307692307692307,0.2
140,masum,kuşku,0.416666667,contextual,BERTurk,1,first,0.20842222237144126,13,14,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
141,delikanlı,büyücü,0.25,contextual,BERTurk,1,first,0.23973983626563955,10,10,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,5.0,9.0,3.0,0.1111111111111111,0.3333333333333333
142,uzun,atletik,3.083333333,contextual,BERTurk,1,first,0.26382334990392886,14,15,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,4.0,3.5,0.25,0.2857142857142857
143,deniz,sahil,5.0,contextual,BERTurk,1,first,0.5156474779841856,9,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
144,orman,meyve,1.416666667,contextual,BERTurk,1,first,0.3391440958569685,1,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
145,hayat,nefes,3.083333333,contextual,BERTurk,1,first,0.32871465574941805,7,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
146,mızrap,tabure,0.25,contextual,BERTurk,1,first,0.1995246757481326,2,11,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
147,sıcak,ısınmış,7.5,contextual,BERTurk,1,first,0.4752812220585666,3,10,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
148,gülüş,gülümseme,8.75,contextual,BERTurk,1,first,0.5984756697831367,15,15,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.666666666666667,5.0,4.5,0.2,0.2222222222222222
149,muz,gemicik,0.583333333,contextual,BERTurk,1,first,0.20805713691602912,7,15,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,3.0,3.5,0.3333333333333333,0.2857142857142857
150,hukuk,hayat,0.416666667,contextual,BERTurk,1,first,0.3779623860425174,10,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
151,evetçiler,hayırcılar,0.0,contextual,BERTurk,1,first,0.5942919708016098,10,8,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.75,4.5,5.0,0.2222222222222222,0.2
152,kamyon,manken,0.25,contextual,BERTurk,1,first,0.2937614064576979,13,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
153,terazi,adalet,2.0,contextual,BERTurk,1,first,0.16385296072956113,11,12,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.0,3.0,6.0,0.3333333333333333,0.1666666666666666
154,sarsıcı,gençmişçesine,0.166666667,contextual,BERTurk,1,first,0.21389995329722566,13,15,dbmdz/bert-base-turkish-cased,6,4,False,True,True,True,True,3.3333333333333335,3.5,3.25,0.2857142857142857,0.3076923076923077
155,uzak,yakın,0.0,contextual,BERTurk,1,first,0.49848850509247067,15,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
156,dükkan,vitrin,2.333333333,contextual,BERTurk,1,first,0.45732110261474435,11,9,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
157,nefes,oksijen,3.75,contextual,BERTurk,1,first,0.48637286865032503,15,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
158,enginar,boza,0.75,contextual,BERTurk,1,first,0.22772084297712536,7,9,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,2.75,3.5,2.0,0.2857142857142857,0.5
159,giysi,külot,2.916666667,contextual,BERTurk,1,first,0.16174055167877543,15,14,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
160,deneyimleme,pratikleştirsin,1.916666667,contextual,BERTurk,1,first,0.3545443557171648,15,15,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,5.2,5.5,5.0,0.1818181818181818,0.2
161,sahil,ormanlık,0.666666667,contextual,BERTurk,1,first,0.40483739495809434,15,2,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.5,5.0,8.0,0.2,0.125
162,masum,öldürülüşündeki,0.25,contextual,BERTurk,1,first,0.2665775316349017,13,15,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,5.0,5.0,5.0,0.2,0.2
163,siyah,petrol,0.75,contextual,BERTurk,1,first,,15,0,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
164,haşarı,enerjik,3.5,contextual,BERTurk,1,first,0.18726729302182143,15,7,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.25,3.0,3.5,0.3333333333333333,0.2857142857142857
165,teizm,müzik,0.25,contextual,BERTurk,1,first,0.285912274966305,13,3,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
166,para,faiz,2.166666667,contextual,BERTurk,1,first,0.2795863018249366,2,9,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,4.0,4.0,0.25,0.25
167,normalleşiyor,sabahlardaki,0.166666667,contextual,BERTurk,1,first,,15,0,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,6.25,6.5,6.0,0.1538461538461538,0.1666666666666666
168,atatürkçülerden,kemalizmcilerden,9.083333333,contextual,BERTurk,1,first,0.44199372658560754,15,3,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,4.428571428571429,5.0,4.0,0.2,0.25
169,alkol,viski,4.363636364,contextual,BERTurk,1,first,0.2213326614388218,6,11,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
170,muhalefetçiler,iktidarcılar,0.083333333,contextual,BERTurk,1,first,0.5173441915258161,11,7,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,6.5,7.0,6.0,0.1428571428571428,0.1666666666666666
171,horoz,tavuk,5.916666667,contextual,BERTurk,1,first,0.2669964767711861,15,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
172,çerçeve,fotoğraf,2.916666667,contextual,BERTurk,1,first,0.29216958934548964,9,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
173,süt,lokanta,1.083333333,contextual,BERTurk,1,first,0.21286055175526664,8,9,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,3.0,7.0,0.3333333333333333,0.1428571428571428
174,tahta,tabure,1.583333333,contextual,BERTurk,1,first,0.2355770486662725,7,11,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,5.0,3.0,0.2,0.3333333333333333
175,kağıt,karton,4.416666667,contextual,BERTurk,1,first,0.5094269512435449,15,14,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
176,varlık,para,4.666666667,contextual,BERTurk,1,first,0.24454014348774433,15,2,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
177,ses,sesteş,3.166666667,contextual,BERTurk,1,first,0.9747213772223337,15,11,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
178,eksik,ilaç,0.166666667,contextual,BERTurk,1,first,0.20601968466869847,5,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
179,eşya,cisim,5.166666667,contextual,BERTurk,1,first,0.3661129811544733,10,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
180,haber,uzun,0.333333333,contextual,BERTurk,1,first,0.20431302426803477,9,14,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
181,hayırcılar,barıştırılırken,0.166666667,contextual,BERTurk,1,first,0.24111469389288043,8,15,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,5.0,5.0,5.0,0.2,0.2
182,pamuk,giysi,1.25,contextual,BERTurk,1,first,0.29797093377735095,1,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
183,hamile,cenin,2.333333333,contextual,BERTurk,1,first,0.22827289205161183,5,5,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,6.0,2.5,0.1666666666666666,0.4
184,ispatım,almışlardır,0.181818182,contextual,BERTurk,1,first,0.19648820309611037,11,15,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.5,3.5,5.5,0.2857142857142857,0.1818181818181818
185,süt,yoğurt,3.833333333,contextual,BERTurk,1,first,0.5774167077494649,8,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
186,cansız,enerjik,0.083333333,contextual,BERTurk,1,first,0.22823710891751725,7,7,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,6.0,3.5,0.1666666666666666,0.2857142857142857
187,sahil,kum,2.583333333,contextual,BERTurk,1,first,0.457625720614647,15,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
188,ses,mızrap,0.833333333,contextual,BERTurk,1,first,0.21657058778756744,15,2,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
189,davadaş,ebediyeten,0.5,contextual,BERTurk,1,first,0.1814768438479516,10,15,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.4,3.5,3.3333333333333335,0.2857142857142857,0.3
190,bitki,çiçek,4.416666667,contextual,BERTurk,1,first,0.4894766294933126,15,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
191,seyahat,sefer,5.583333333,contextual,BERTurk,1,first,0.3904671715227108,7,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
192,yardım,aile,0.583333333,contextual,BERTurk,1,first,0.25631451731607946,13,8,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
193,petrol,yakıt,5.25,contextual,BERTurk,1,first,,0,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
194,şair,modernite,0.583333333,contextual,BERTurk,1,first,0.27758398574108156,8,9,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,4.0,4.5,0.25,0.2222222222222222
195,gevşek,sıkı,0.0,contextual,BERTurk,1,first,,15,0,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,3.0,4.0,0.3333333333333333,0.25
196,cihaz,lamba,2.0,contextual,BERTurk,1,first,0.3449152276292342,7,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
197,din,devlet,0.5,contextual,BERTurk,1,first,0.37631382299071536,8,3,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
198,saldırmaktaydılar,suskunluğuna,0.166666667,contextual,BERTurk,1,first,0.24625770739064856,15,15,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,4.142857142857143,4.25,4.0,0.2352941176470588,0.25
199,nezle,yorgunluk,1.416666667,contextual,BERTurk,1,first,0.17495188928669236,8,4,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,2.5,9.0,0.4,0.1111111111111111
200,cevher,fotoğraf,0.25,contextual,BERTurk,1,first,0.15908388711811283,8,7,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,3.0,8.0,0.3333333333333333,0.125
201,uzak,karınca,0.166666667,contextual,BERTurk,1,first,0.17986082900676048,15,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,4.0,7.0,0.25,0.1428571428571428
202,üşengeç,ebleh,0.583333333,contextual,BERTurk,1,first,0.20206757893392002,7,9,dbmdz/bert-base-turkish-cased,6,3,False,True,True,True,True,2.0,2.3333333333333335,1.6666666666666667,0.4285714285714285,0.6
203,yedigen,biçimlendirilmişlerdir,0.333333333,contextual,BERTurk,1,first,0.1830324602514768,10,15,dbmdz/bert-base-turkish-cased,6,4,False,True,True,True,True,4.833333333333333,3.5,5.5,0.2857142857142857,0.1818181818181818
204,bilimci,karışık,0.166666667,contextual,BERTurk,1,first,0.1554944983225005,9,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,3.5,7.0,0.2857142857142857,0.1428571428571428
205,medya,sevgili,0.25,contextual,BERTurk,1,first,0.21352571763541428,8,4,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
206,biçimlendirilmişlerdir,iyiliyorsun,0.583333333,contextual,BERTurk,1,first,0.18977284302013764,15,15,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,4.714285714285714,5.5,3.6666666666666665,0.1818181818181818,0.2727272727272727
207,kırmızı,okul,0.166666667,contextual,BERTurk,1,first,0.24276226394921097,12,3,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,7.0,4.0,0.1428571428571428,0.25
208,gülümseme,somurtma,0.0,contextual,BERTurk,1,first,0.20731708195872733,15,15,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.4,4.5,2.6666666666666665,0.2222222222222222,0.375
209,okul,kitaplıklar,1.333333333,contextual,BERTurk,1,first,0.45852089586725464,3,14,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,5.0,4.0,5.5,0.25,0.1818181818181818
210,atatürkçülerden,palto,0.25,contextual,BERTurk,1,first,0.19318419897022998,15,5,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,4.0,5.0,2.5,0.2,0.4
211,kadeh,bıçak,1.75,contextual,BERTurk,1,first,0.2977652371298203,12,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
212,özgür,haber,0.833333333,contextual,BERTurk,1,first,0.2332090122880306,10,9,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
213,palto,kapüşon,2.666666667,contextual,BERTurk,1,first,0.2139453376333722,5,14,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,2.4,2.5,2.3333333333333335,0.4,0.4285714285714285
214,ibadet,namaz,4.25,contextual,BERTurk,1,first,0.5760744605072792,11,2,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
215,soyut,somut,0.0,contextual,BERTurk,1,first,0.5552298501763303,13,13,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
216,süresiz,ebediyeten,7.416666667,contextual,BERTurk,1,first,0.21627187412533688,3,15,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.4,3.5,3.3333333333333335,0.2857142857142857,0.3
217,taşıt,kamyon,4.083333333,contextual,BERTurk,1,first,0.471022219849188,15,13,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
218,tren,yakıt,1.333333333,contextual,BERTurk,1,first,0.2728931561527116,8,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
219,yoldaş,keşiş,1.166666667,contextual,BERTurk,1,first,0.20993121053025,10,7,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,6.0,2.5,0.1666666666666666,0.4
220,horoz,sefer,0.25,contextual,BERTurk,1,first,0.15211442249322737,15,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
221,tabure,çerçeve,0.583333333,contextual,BERTurk,1,first,0.2031392132089772,11,9,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.333333333333333,3.0,7.0,0.3333333333333333,0.1428571428571428
222,kordon,gülümseme,0.166666667,contextual,BERTurk,1,first,0.1620975503760379,14,15,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.75,3.0,4.5,0.3333333333333333,0.2222222222222222
223,zeki,akıllı,6.0,contextual,BERTurk,1,first,0.5696201727361798,9,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,4.0,6.0,0.25,0.1666666666666666
224,gençmişçesine,yaşlıymışçasına,0.083333333,contextual,BERTurk,1,first,0.47267150238428424,15,14,dbmdz/bert-base-turkish-cased,8,4,False,True,True,True,True,3.5,3.25,3.75,0.3076923076923077,0.2666666666666666
225,nezle,ilaç,1.416666667,contextual,BERTurk,1,first,0.18975466563311327,8,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.0,2.5,4.0,0.4,0.25
226,ilaç,çare,4.333333333,contextual,BERTurk,1,first,0.32520662810234136,15,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,4.0,4.0,0.25,0.25
227,devlet,para,0.75,contextual,BERTurk,1,first,0.3232033410808066,3,2,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
228,kavramsallaştırsın,çocuk,0.333333333,contextual,BERTurk,1,first,0.23593541240987936,15,15,dbmdz/bert-base-turkish-cased,5,4,False,True,True,False,False,4.6,4.5,5.0,0.2222222222222222,0.2
229,somurtma,kağıt,0.166666667,contextual,BERTurk,1,first,0.1624495731122726,15,15,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,3.25,2.6666666666666665,5.0,0.375,0.2
230,evrensel,bilimci,0.25,contextual,BERTurk,1,first,0.2858739243529931,13,9,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,5.0,8.0,3.5,0.125,0.2857142857142857
231,barınak,soğuk,0.416666667,contextual,BERTurk,1,first,0.1478347826345443,13,9,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.0,3.5,5.0,0.2857142857142857,0.2
232,ilaç,yakıt,0.583333333,contextual,BERTurk,1,first,0.3646520545191806,15,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
233,evetçiler,yağmur,0.166666667,contextual,BERTurk,1,first,0.18486632788761193,10,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,5.0,4.5,6.0,0.2222222222222222,0.1666666666666666
234,başlamadılarsa,düzenci,0.166666667,contextual,BERTurk,1,first,0.20576033390333248,15,8,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,4.2,4.666666666666667,3.5,0.2142857142857142,0.2857142857142857
235,devlet,memur,1.25,contextual,BERTurk,1,first,0.38330768650894353,3,8,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
236,alkol,sofra,1.166666667,contextual,BERTurk,1,first,0.23492850931887777,6,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
237,boza,manken,0.25,contextual,BERTurk,1,first,0.135535154408861,9,10,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.0,6.0,0.5,0.1666666666666666
238,cevher,gözlükçü,0.416666667,contextual,BERTurk,1,first,0.15002398479690582,8,6,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.5,3.0,4.0,0.3333333333333333,0.25
239,anne,memur,0.25,contextual,BERTurk,1,first,0.3004378827010825,15,8,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
240,oğlan,ilkellik,0.25,contextual,BERTurk,1,first,0.139281983459159,2,14,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,5.0,4.0,0.2,0.25
241,dostçasına,arkadaşımsı,5.833333333,contextual,BERTurk,1,first,0.4420525577106158,15,15,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,4.2,3.3333333333333335,5.5,0.3,0.1818181818181818
242,dua,yüzük,0.25,contextual,BERTurk,1,first,0.2070026071158534,14,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,3.0,5.0,0.3333333333333333,0.2
243,opak,geçirgen,2.5,contextual,BERTurk,1,first,0.228110662459444,8,15,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.0,2.0,4.0,0.5,0.25
244,akıllı,deli,0.083333333,contextual,BERTurk,1,first,0.33444846698987796,7,8,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
245,din,dua,2.916666667,contextual,BERTurk,1,first,0.26937975602701714,8,14,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
